,ts_code,name,industry,market
606,002152.SZ,广电运通,IT设备,中小板
607,002153.SZ,石基信息,软件服务,中小板
608,002154.SZ,报喜鸟,服饰,中小板
609,002155.SZ,湖南黄金,黄金,中小板
610,002156.SZ,通富微电,半导体,中小板
611,002157.SZ,正邦科技,饲料,中小板
612,002158.SZ,汉钟精机,工程机械,中小板
613,002159.SZ,三特索道,旅游服务,中小板
614,002160.SZ,常铝股份,铝,中小板
615,002161.SZ,远望谷,通信设备,中小板
616,002162.SZ,悦心健康,医疗保健,中小板
617,002163.SZ,海南发展,装修装饰,中小板
618,002164.SZ,宁波东力,电气设备,中小板
619,002165.SZ,红宝丽,化工原料,中小板
620,002166.SZ,莱茵生物,中成药,中小板
621,002167.SZ,东方锆业,小金属,中小板
622,002168.SZ,惠程科技,互联网,中小板
623,002169.SZ,智光电气,电气设备,中小板
624,002170.SZ,芭田股份,农药化肥,中小板
625,002171.SZ,楚江新材,铜,中小板
626,002172.SZ,澳洋健康,化纤,中小板
627,002173.SZ,创新医疗,医疗保健,中小板
628,002174.SZ,游族网络,互联网,中小板
629,002175.SZ,*ST东网,电器仪表,中小板
630,002176.SZ,*ST江特,电气设备,中小板
631,002177.SZ,御银股份,IT设备,中小板
632,002178.SZ,延华智能,建筑工程,中小板
633,002179.SZ,中航光电,元器件,中小板
634,002180.SZ,纳思达,IT设备,中小板
635,002181.SZ,粤传媒,出版业,中小板
636,002182.SZ,云海金属,小金属,中小板
637,002183.SZ,怡亚通,仓储物流,中小板
638,002184.SZ,海得控制,软件服务,中小板
639,002185.SZ,华天科技,半导体,中小板
640,002186.SZ,全聚德,酒店餐饮,中小板
641,002187.SZ,广百股份,百货,中小板
642,002188.SZ,ST巴士,广告包装,中小板
643,002189.SZ,中光学,元器件,中小板
644,002190.SZ,成飞集成,汽车配件,中小板
645,002191.SZ,劲嘉股份,广告包装,中小板
646,002192.SZ,*ST融捷,专用机械,中小板
647,002193.SZ,如意集团,纺织,中小板
648,002194.SZ,武汉凡谷,通信设备,中小板
649,002195.SZ,二三四五,软件服务,中小板
650,002196.SZ,方正电机,纺织机械,中小板
651,002197.SZ,证通电子,电器仪表,中小板
652,002198.SZ,嘉应制药,中成药,中小板
653,002199.SZ,东晶电子,元器件,中小板
654,002200.SZ,ST云投,环境保护,中小板
655,002201.SZ,九鼎新材,玻璃,中小板
656,002202.SZ,金风科技,电气设备,中小板
657,002203.SZ,海亮股份,铜,中小板
658,002204.SZ,大连重工,专用机械,中小板
659,002205.SZ,国统股份,其他建材,中小板
660,002206.SZ,海利得,化纤,中小板
661,002207.SZ,准油股份,石油开采,中小板
662,002208.SZ,合肥城建,区域地产,中小板
663,002209.SZ,达意隆,轻工机械,中小板
664,002210.SZ,*ST飞马,仓储物流,中小板
665,002211.SZ,宏达新材,橡胶,中小板
666,002212.SZ,南洋股份,电气设备,中小板
667,002213.SZ,特尔佳,汽车配件,中小板
668,002214.SZ,大立科技,电器仪表,中小板
669,002215.SZ,诺普信,农药化肥,中小板
670,002216.SZ,三全食品,食品,中小板
671,002217.SZ,合力泰,元器件,中小板
672,002218.SZ,拓日新能,半导体,中小板
673,002219.SZ,*ST恒康,中成药,中小板
674,002220.SZ,天宝退,,中小板
675,002221.SZ,东华能源,石油贸易,中小板
676,002222.SZ,福晶科技,元器件,中小板
677,002223.SZ,鱼跃医疗,医疗保健,中小板
678,002224.SZ,三力士,橡胶,中小板
679,002225.SZ,濮耐股份,其他建材,中小板
680,002226.SZ,江南化工,化工原料,中小板
681,002227.SZ,奥特迅,电气设备,中小板
682,002228.SZ,合兴包装,广告包装,中小板
683,002229.SZ,鸿博股份,广告包装,中小板
684,002230.SZ,科大讯飞,软件服务,中小板
685,002231.SZ,奥维通信,通信设备,中小板
686,002232.SZ,启明信息,软件服务,中小板
687,002233.SZ,塔牌集团,水泥,中小板
688,002234.SZ,民和股份,农业综合,中小板
689,002235.SZ,安妮股份,互联网,中小板
690,002236.SZ,大华股份,电器仪表,中小板
691,002237.SZ,恒邦股份,黄金,中小板
692,002238.SZ,天威视讯,影视音像,中小板
693,002239.SZ,奥特佳,汽车配件,中小板
694,002240.SZ,威华股份,家居用品,中小板
695,002241.SZ,歌尔股份,元器件,中小板
696,002242.SZ,九阳股份,家用电器,中小板
697,002243.SZ,通产丽星,塑料,中小板
698,002244.SZ,滨江集团,区域地产,中小板
699,002245.SZ,澳洋顺昌,仓储物流,中小板
700,002246.SZ,北化股份,化工原料,中小板
701,002247.SZ,*ST聚力,互联网,中小板
702,002248.SZ,华东数控,机床制造,中小板
703,002249.SZ,大洋电机,电气设备,中小板
704,002250.SZ,联化科技,化工原料,中小板
705,002251.SZ,步步高,超市连锁,中小板
706,002252.SZ,上海莱士,生物制药,中小板
707,002253.SZ,川大智胜,软件服务,中小板
708,002254.SZ,泰和新材,化纤,中小板
709,002255.SZ,*ST海陆,专用机械,中小板
710,002256.SZ,*ST兆新,染料涂料,中小板
711,002258.SZ,利尔化学,农药化肥,中小板
712,002259.SZ,*ST升达,供气供热,中小板
713,002261.SZ,拓维信息,互联网,中小板
714,002262.SZ,恩华药业,化学制药,中小板
715,002263.SZ,大东南,塑料,中小板
716,002264.SZ,新华都,超市连锁,中小板
717,002265.SZ,西仪股份,汽车配件,中小板
718,002266.SZ,浙富控股,电气设备,中小板
719,002267.SZ,陕天然气,供气供热,中小板
720,002268.SZ,卫士通,软件服务,中小板
721,002269.SZ,美邦服饰,服饰,中小板
722,002270.SZ,华明装备,电气设备,中小板
723,002271.SZ,东方雨虹,其他建材,中小板
724,002272.SZ,川润股份,机械基件,中小板
725,002273.SZ,水晶光电,元器件,中小板
726,002274.SZ,华昌化工,农药化肥,中小板
727,002275.SZ,桂林三金,中成药,中小板
728,002276.SZ,万马股份,电气设备,中小板
729,002277.SZ,友阿股份,百货,中小板
730,002278.SZ,神开股份,化工机械,中小板
731,002279.SZ,久其软件,软件服务,中小板
732,002280.SZ,*ST联络,软件服务,中小板
733,002281.SZ,光迅科技,通信设备,中小板
734,002282.SZ,博深股份,轻工机械,中小板
735,002283.SZ,天润工业,汽车配件,中小板
736,002284.SZ,亚太股份,汽车配件,中小板
737,002285.SZ,世联行,房产服务,中小板
738,002286.SZ,保龄宝,食品,中小板
739,002287.SZ,奇正藏药,中成药,中小板
740,002288.SZ,超华科技,元器件,中小板
741,002289.SZ,ST宇顺,元器件,中小板
742,002290.SZ,ST中科创,家用电器,中小板
743,002291.SZ,星期六,服饰,中小板
744,002292.SZ,奥飞娱乐,影视音像,中小板
745,002293.SZ,罗莱生活,纺织,中小板
746,002294.SZ,信立泰,化学制药,中小板
747,002295.SZ,精艺股份,铜,中小板
748,002296.SZ,辉煌科技,通信设备,中小板
749,002297.SZ,博云新材,矿物制品,中小板
750,002298.SZ,中电兴发,软件服务,中小板
751,002299.SZ,圣农发展,农业综合,中小板
752,002300.SZ,太阳电缆,电气设备,中小板
753,002301.SZ,齐心集团,文教休闲,中小板
754,002302.SZ,西部建设,水泥,中小板
755,002303.SZ,美盈森,造纸,中小板
756,002304.SZ,洋河股份,白酒,中小板
757,002305.SZ,南国置业,区域地产,中小板
758,002306.SZ,ST云网,酒店餐饮,中小板
759,002307.SZ,北新路桥,建筑工程,中小板
760,002308.SZ,威创股份,IT设备,中小板
761,002309.SZ,中利集团,电气设备,中小板
762,002310.SZ,东方园林,建筑工程,中小板
763,002311.SZ,海大集团,饲料,中小板
764,002312.SZ,三泰控股,化工原料,中小板
765,002313.SZ,日海智能,通信设备,中小板
766,002314.SZ,南山控股,区域地产,中小板
767,002315.SZ,焦点科技,互联网,中小板
768,002316.SZ,亚联发展,软件服务,中小板
769,002317.SZ,众生药业,中成药,中小板
770,002318.SZ,久立特材,特种钢,中小板
771,002319.SZ,*ST乐通,染料涂料,中小板
772,002320.SZ,海峡股份,水运,中小板
773,002321.SZ,华英农业,农业综合,中小板
774,002322.SZ,理工环科,软件服务,中小板
775,002323.SZ,*ST雅博,建筑工程,中小板
776,002324.SZ,普利特,塑料,中小板
777,002325.SZ,洪涛股份,装修装饰,中小板
778,002326.SZ,永太科技,化工原料,中小板
779,002327.SZ,富安娜,纺织,中小板
780,002328.SZ,新朋股份,汽车配件,中小板
781,002329.SZ,皇氏集团,乳制品,中小板
782,002330.SZ,得利斯,食品,中小板
783,002331.SZ,皖通科技,软件服务,中小板
784,002332.SZ,仙琚制药,生物制药,中小板
785,002333.SZ,ST罗普,铝,中小板
786,002334.SZ,英威腾,电气设备,中小板
787,002335.SZ,科华恒盛,电气设备,中小板
788,002336.SZ,ST人乐,超市连锁,中小板
789,002337.SZ,赛象科技,化工机械,中小板
790,002338.SZ,奥普光电,电器仪表,中小板
791,002339.SZ,积成电子,电气设备,中小板
792,002340.SZ,格林美,小金属,中小板
793,002341.SZ,新纶科技,化工原料,中小板
794,002342.SZ,巨力索具,机械基件,中小板
795,002343.SZ,慈文传媒,影视音像,中小板
796,002344.SZ,海宁皮城,商品城,中小板
797,002345.SZ,潮宏基,服饰,中小板
798,002346.SZ,柘中股份,电气设备,中小板
799,002347.SZ,泰尔股份,机械基件,中小板
800,002348.SZ,高乐股份,文教休闲,中小板
801,002349.SZ,精华制药,中成药,中小板
802,002350.SZ,北京科锐,电气设备,中小板
803,002351.SZ,漫步者,IT设备,中小板
804,002352.SZ,顺丰控股,仓储物流,中小板
805,002353.SZ,杰瑞股份,化工机械,中小板
806,002354.SZ,*ST天娱,互联网,中小板
807,002355.SZ,兴民智通,汽车配件,中小板
808,002356.SZ,*ST赫美,其他商业,中小板
809,002357.SZ,富临运业,公路,中小板
810,002358.SZ,森源电气,电气设备,中小板
811,002359.SZ,*ST北讯,通信设备,中小板
812,002360.SZ,同德化工,化工原料,中小板
813,002361.SZ,神剑股份,化工原料,中小板
814,002362.SZ,汉王科技,软件服务,中小板
815,002363.SZ,隆基机械,汽车配件,中小板
816,002364.SZ,中恒电气,电气设备,中小板
817,002365.SZ,永安药业,化学制药,中小板
818,002366.SZ,台海核电,专用机械,中小板
819,002367.SZ,康力电梯,运输设备,中小板
820,002368.SZ,太极股份,软件服务,中小板
821,002369.SZ,卓翼科技,通信设备,中小板
822,002370.SZ,亚太药业,化学制药,中小板
823,002371.SZ,北方华创,专用机械,中小板
824,002372.SZ,伟星新材,其他建材,中小板
825,002373.SZ,千方科技,软件服务,中小板
826,002374.SZ,丽鹏股份,建筑工程,中小板
827,002375.SZ,亚厦股份,装修装饰,中小板
828,002376.SZ,新北洋,IT设备,中小板
829,002377.SZ,国创高新,房产服务,中小板
830,002378.SZ,章源钨业,小金属,中小板
831,002379.SZ,宏创控股,铝,中小板
832,002380.SZ,科远智慧,电气设备,中小板
833,002381.SZ,双箭股份,橡胶,中小板
834,002382.SZ,蓝帆医疗,医疗保健,中小板
835,002383.SZ,合众思壮,通信设备,中小板
836,002384.SZ,东山精密,元器件,中小板
837,002385.SZ,大北农,饲料,中小板
838,002386.SZ,天原集团,化工原料,中小板
839,002387.SZ,维信诺,元器件,中小板
840,002388.SZ,新亚制程,元器件,中小板
841,002389.SZ,航天彩虹,元器件,中小板
842,002390.SZ,信邦制药,中成药,中小板
843,002391.SZ,长青股份,农药化肥,中小板
844,002392.SZ,北京利尔,其他建材,中小板
845,002393.SZ,力生制药,化学制药,中小板
846,002394.SZ,联发股份,纺织,中小板
847,002395.SZ,双象股份,塑料,中小板
848,002396.SZ,星网锐捷,通信设备,中小板
849,002397.SZ,梦洁股份,纺织,中小板
850,002398.SZ,垒知集团,其他建材,中小板
851,002399.SZ,海普瑞,化学制药,中小板
852,002400.SZ,省广集团,广告包装,中小板
853,002401.SZ,中远海科,软件服务,中小板
854,002402.SZ,和而泰,元器件,中小板
855,002403.SZ,爱仕达,家用电器,中小板
856,002404.SZ,嘉欣丝绸,纺织,中小板
857,002405.SZ,四维图新,软件服务,中小板
858,002406.SZ,远东传动,汽车配件,中小板
859,002407.SZ,多氟多,化工原料,中小板
860,002408.SZ,齐翔腾达,化工原料,中小板
861,002409.SZ,雅克科技,化工原料,中小板
862,002410.SZ,广联达,软件服务,中小板
863,002411.SZ,延安必康,化学制药,中小板
864,002412.SZ,汉森制药,中成药,中小板
865,002413.SZ,雷科防务,通信设备,中小板
866,002414.SZ,高德红外,电器仪表,中小板
867,002415.SZ,海康威视,电器仪表,中小板
868,002416.SZ,爱施德,电器连锁,中小板
869,002417.SZ,深南股份,软件服务,中小板
870,002418.SZ,*ST康盛,机械基件,中小板
871,002419.SZ,天虹股份,百货,中小板
872,002420.SZ,*ST毅昌,塑料,中小板
873,002421.SZ,达实智能,软件服务,中小板
874,002422.SZ,科伦药业,化学制药,中小板
875,002423.SZ,中粮资本,多元金融,中小板
876,002424.SZ,贵州百灵,中成药,中小板
877,002425.SZ,凯撒文化,互联网,中小板
878,002426.SZ,*ST胜利,元器件,中小板
879,002427.SZ,*ST尤夫,化纤,中小板
880,002428.SZ,云南锗业,小金属,中小板
881,002429.SZ,兆驰股份,家用电器,中小板
882,002430.SZ,杭氧股份,化工机械,中小板
883,002431.SZ,棕榈股份,建筑工程,中小板
884,002432.SZ,九安医疗,医疗保健,中小板
885,002433.SZ,太安堂,中成药,中小板
886,002434.SZ,万里扬,汽车配件,中小板
887,002435.SZ,长江健康,化学制药,中小板
888,002436.SZ,兴森科技,元器件,中小板
889,002437.SZ,誉衡药业,化学制药,中小板
890,002438.SZ,江苏神通,机械基件,中小板
891,002439.SZ,启明星辰,软件服务,中小板
892,002440.SZ,闰土股份,染料涂料,中小板
893,002441.SZ,众业达,批发业,中小板
894,002442.SZ,龙星化工,化工原料,中小板
895,002443.SZ,金洲管道,钢加工,中小板
896,002444.SZ,巨星科技,轻工机械,中小板
897,002445.SZ,*ST中南,影视音像,中小板
898,002446.SZ,盛路通信,通信设备,中小板
899,002447.SZ,*ST晨鑫,互联网,中小板
900,002448.SZ,中原内配,汽车配件,中小板
901,002449.SZ,国星光电,半导体,中小板
902,002450.SZ,*ST康得,化工原料,中小板
903,002451.SZ,摩恩电气,电气设备,中小板
904,002452.SZ,长高集团,电气设备,中小板
905,002453.SZ,华软科技,软件服务,中小板
906,002454.SZ,松芝股份,汽车配件,中小板
907,002455.SZ,百川股份,化工原料,中小板
908,002456.SZ,欧菲光,元器件,中小板
909,002457.SZ,青龙管业,塑料,中小板
910,002458.SZ,益生股份,农业综合,中小板
911,002459.SZ,晶澳科技,电气设备,中小板
912,002460.SZ,赣锋锂业,小金属,中小板
913,002461.SZ,珠江啤酒,啤酒,中小板
914,002462.SZ,嘉事堂,医药商业,中小板
915,002463.SZ,沪电股份,元器件,中小板
916,002464.SZ,众应互联,互联网,中小板
917,002465.SZ,海格通信,通信设备,中小板
918,002466.SZ,天齐锂业,小金属,中小板
919,002467.SZ,二六三,电信运营,中小板
920,002468.SZ,申通快递,仓储物流,中小板
921,002469.SZ,三维工程,建筑工程,中小板
922,002470.SZ,*ST金正,农药化肥,中小板
923,002471.SZ,中超控股,电气设备,中小板
924,002472.SZ,双环传动,机械基件,中小板
925,002473.SZ,圣莱达,家用电器,中小板
926,002474.SZ,榕基软件,软件服务,中小板
927,002475.SZ,立讯精密,元器件,中小板
928,002476.SZ,宝莫股份,化工原料,中小板
929,002478.SZ,常宝股份,钢加工,中小板
930,002479.SZ,富春环保,火力发电,中小板
931,002480.SZ,新筑股份,机械基件,中小板
932,002481.SZ,双塔食品,食品,中小板
933,002482.SZ,广田集团,装修装饰,中小板
934,002483.SZ,润邦股份,工程机械,中小板
935,002484.SZ,江海股份,元器件,中小板
936,002485.SZ,希努尔,服饰,中小板
937,002486.SZ,嘉麟杰,服饰,中小板
938,002487.SZ,大金重工,钢加工,中小板
939,002488.SZ,金固股份,汽车配件,中小板
940,002489.SZ,浙江永强,家居用品,中小板
941,002490.SZ,山东墨龙,化工机械,中小板
942,002491.SZ,通鼎互联,通信设备,中小板
943,002492.SZ,恒基达鑫,仓储物流,中小板
944,002493.SZ,荣盛石化,化纤,中小板
945,002494.SZ,华斯股份,服饰,中小板
946,002495.SZ,佳隆股份,食品,中小板
947,002496.SZ,*ST辉丰,农药化肥,中小板
948,002497.SZ,雅化集团,化工原料,中小板
949,002498.SZ,汉缆股份,电气设备,中小板
950,002499.SZ,*ST科林,环境保护,中小板
951,002500.SZ,山西证券,证券,中小板
952,002501.SZ,*ST利源,铝,中小板
953,002502.SZ,*ST鼎龙,影视音像,中小板
954,002503.SZ,搜于特,服饰,中小板
955,002504.SZ,弘高创意,装修装饰,中小板
956,002505.SZ,大康农业,农业综合,中小板
957,002506.SZ,协鑫集成,电气设备,中小板
958,002507.SZ,涪陵榨菜,食品,中小板
959,002508.SZ,老板电器,家用电器,中小板
960,002509.SZ,天茂退,,中小板
961,002510.SZ,天汽模,汽车配件,中小板
962,002511.SZ,中顺洁柔,造纸,中小板
963,002512.SZ,达华智能,元器件,中小板
964,002513.SZ,*ST蓝丰,农药化肥,中小板
965,002514.SZ,宝馨科技,机械基件,中小板
966,002515.SZ,金字火腿,食品,中小板
967,002516.SZ,旷达科技,纺织,中小板
968,002517.SZ,恺英网络,互联网,中小板
969,002518.SZ,科士达,电气设备,中小板
970,002519.SZ,银河电子,通信设备,中小板
971,002520.SZ,日发精机,机床制造,中小板
972,002521.SZ,齐峰新材,造纸,中小板
973,002522.SZ,浙江众成,塑料,中小板
974,002523.SZ,天桥起重,工程机械,中小板
975,002524.SZ,光正集团,医疗保健,中小板
976,002526.SZ,山东矿机,工程机械,中小板
977,002527.SZ,新时达,电器仪表,中小板
